Station Name,Filtered,Parameter,Date/Time,Date,Value,QA Code,Unit,QAQC Sample,Comments,Rain in Last 24 Hours,Sky Condition,Flow Severity,Comp  Code,Thalweg,Lab,Project
CC2.5CC,,Total Suspended Solids,2024/7/23 10:20,2024/7/23,63.6,,mg/L,,Duplicate site Duplicate,Yes,Sunny,4,G,Yes,SDWRF,Ambient
CC2.5CC,,Total Suspended Solids,2024/7/23 10:20,2024/7/23,62,,mg/L,,Duplicate site Duplicate,Yes,Sunny,4,G,Yes,SDWRF,Ambient
CC2.5CC,,Total Suspended Solids,2024/9/24 12:00,2024/9/24,48,,mg/L,, ,Yes,Overcast,5,G,No,SDWRF,Ambient
CC2.5CC,,Total Suspended Solids,2024/10/22 11:10,2024/10/22,8.9,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
CC2.5CC,,Total Suspended Solids,2024/11/19 10:40,2024/11/19,7.2,,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
CC2.5CC,,Total Suspended Solids,2024/12/17 10:55,2024/12/17,8.8,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/1/9 09:50,2024/1/9,5.6,,mg/L,,Rain,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/2/13 10:05,2024/2/13,17.4,,mg/L,,TOC Duplicate Site,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/3/12 09:20,2024/3/12,4.5,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/4/9 09:35,2024/4/9,2.5,U,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/5/14 09:20,2024/5/14,2.5,U,mg/L,,Duplicate site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/5/14 09:20,2024/5/14,2.5,U,mg/L,,Duplicate site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/6/11 09:55,2024/6/11,2.5,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/7/9 09:10,2024/7/9,3.7,,mg/L,,TOC Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/8/13 09:05,2024/8/13,4.1,,mg/L,, ,No,Overcast,4,G,No,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/9/10 09:50,2024/9/10,2.5,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/10/8 09:40,2024/10/8,4.1,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/11/5 09:25,2024/11/5,2.5,U,mg/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EL1.9EC,,Total Suspended Solids,2024/12/10 09:40,2024/12/10,4.1,,mg/L,,TOC Duplicate Site,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/1/9 09:30,2024/1/9,38.4,,mg/L,,Light rain,Yes,Overcast,4,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/2/13 09:35,2024/2/13,178,,mg/L,, ,Yes,Sunny,4,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/3/12 09:40,2024/3/12,15.5,,mg/L,,Staff gage had been pulled out of stream bed. Staff took it to City Hall.,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/4/9 09:15,2024/4/9,2.9,,mg/L,,Duplicate site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/4/9 09:15,2024/4/9,3.3,,mg/L,,Duplicate site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/5/14 08:50,2024/5/14,3.1,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/6/11 09:25,2024/6/11,2.5,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/7/9 08:50,2024/7/9,4.3,,mg/L,,Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/8/13 08:45,2024/8/13,14.6,,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/9/10 09:25,2024/9/10,2.7,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/10/8 09:15,2024/10/8,3.5,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/11/5 09:05,2024/11/5,2.6,,mg/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/12/10 09:10,2024/12/10,19.2,,mg/L,,Duplicate Site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL5.5GC,,Total Suspended Solids,2024/12/10 09:10,2024/12/10,17.2,,mg/L,,Duplicate Site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/1/9 09:10,2024/1/9,14.8,,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/2/13 09:10,2024/2/13,11.5,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/3/12 08:50,2024/3/12,5.3,,mg/L,,"Duplicate site, TOC duplicate site Duplicate",No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/3/12 08:50,2024/3/12,11.6,,mg/L,,"Duplicate site, TOC duplicate site Duplicate",No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/4/9 08:45,2024/4/9,14.9,,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/5/14 08:30,2024/5/14,2.5,U,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/6/11 09:05,2024/6/11,2.5,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/7/9 08:30,2024/7/9,4,,mg/L,,Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/8/13 08:30,2024/8/13,12.3,,mg/L,,"TOC duplicate site, High Turbidity",No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/9/10 09:00,2024/9/10,2.5,,mg/L,,turbid water,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/10/8 08:55,2024/10/8,2.5,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/11/5 08:40,2024/11/5,2.5,U,mg/L,,Duplicate site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/11/5 08:40,2024/11/5,2.5,U,mg/L,,Duplicate site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Total Suspended Solids,2024/12/10 08:45,2024/12/10,4.5,,mg/L,,water is murky,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/1/9 08:55,2024/1/9,13.2,,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/2/13 08:55,2024/2/13,13.7,,mg/L,,Duplicate Site Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/2/13 08:55,2024/2/13,12.2,,mg/L,,Duplicate Site Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/3/12 08:30,2024/3/12,15.1,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/4/9 08:30,2024/4/9,16.6,,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/5/14 08:15,2024/5/14,5.3,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/6/11 08:50,2024/6/11,7.6,,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/7/9 08:15,2024/7/9,13.7,,mg/L,,Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/8/13 08:10,2024/8/13,6.3,,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/9/10 08:45,2024/9/10,3.4,,mg/L,,iron oxidizing bacteria,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/10/8 08:35,2024/10/8,5.8,,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/10/8 08:35,2024/10/8,3.7,,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/11/5 08:20,2024/11/5,2.5,U,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Total Suspended Solids,2024/12/10 08:25,2024/12/10,9.4,,mg/L,,water is murky,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/1/9 08:25,2024/1/9,9.7,,mg/L,,Light rain Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/1/9 08:25,2024/1/9,9.8,,mg/L,,Light rain Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/2/13 08:10,2024/2/13,3.5,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/3/12 08:15,2024/3/12,2.5,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/4/9 08:10,2024/4/9,2.5,U,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/5/14 07:55,2024/5/14,2.8,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/6/11 08:00,2024/6/11,8.3,,mg/L,,"DO probe failure, return to city hall to swap meters",No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/7/9 07:55,2024/7/9,7.3,,mg/L,,"Murky water, smells like gray water Duplicate",No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/8/13 08:00,2024/8/13,2.5,U,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/9/10 08:10,2024/9/10,2.5,U,mg/L,,Duplicate site Clear flow Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/9/10 08:10,2024/9/10,2.5,U,mg/L,,Duplicate site Clear flow Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/10/8 08:05,2024/10/8,2.5,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/11/5 08:05,2024/11/5,2.6,,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Total Suspended Solids,2024/12/10 08:00,2024/12/10,3,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/1/2 09:10,2024/1/2,6.3,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/2/6 08:55,2024/2/6,3.8,,mg/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/2/6 08:55,2024/2/6,2.53,,mg/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/3/5 08:40,2024/3/5,19.2,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/4/2 08:50,2024/4/2,5.8,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/5/7 08:45,2024/5/7,10,,mg/L,, ,Yes,Partly Cloudy,4,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/6/4 08:30,2024/6/4,26.2,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/7/2 08:45,2024/7/2,33.2,,mg/L,,Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/8/6 08:40,2024/8/6,4.5,,mg/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/9/3 08:55,2024/9/3,19.6,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/10/1 09:05,2024/10/1,65.6,,mg/L,,Duplicate site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/10/1 09:05,2024/10/1,5.6,,mg/L,,Duplicate site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/11/4 08:55,2024/11/4,2.5,U,mg/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EN10.3WC,,Total Suspended Solids,2024/12/3 08:50,2024/12/3,2.5,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/1/2 08:30,2024/1/2,3,,mg/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/1/2 08:30,2024/1/2,2.5,U,mg/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/2/6 08:30,2024/2/6,2.5,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/3/5 08:15,2024/3/5,9.5,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/4/2 08:25,2024/4/2,5.3,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/5/7 08:20,2024/5/7,18,,mg/L,, ,Yes,Partly Cloudy,4,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/6/4 08:05,2024/6/4,2.5,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/7/2 08:20,2024/7/2,2.9,,mg/L,,Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/8/6 08:10,2024/8/6,7,,mg/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/9/3 08:20,2024/9/3,9.5,,mg/L,,Duplicate site Duplicate,No,Sunny,4,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/9/3 08:20,2024/9/3,7.8,,mg/L,,Duplicate site Duplicate,No,Sunny,4,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/10/1 08:35,2024/10/1,2.5,U,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/11/4 08:30,2024/11/4,2.5,U,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EN13.3ER,,Total Suspended Solids,2024/12/3 08:25,2024/12/3,2.5,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/1/2 10:00,2024/1/2,2.5,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/2/6 09:55,2024/2/6,2.5,U,mg/L,, ,,,,,,,Ambient
EN4.9ER,,Total Suspended Solids,2024/3/5 10:25,2024/3/5,23.1,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/4/2 10:25,2024/4/2,6.6,,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/5/7 10:10,2024/5/7,22.3,,mg/L,,Duplicate site Duplicate,Yes,Sunny,4,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/5/7 10:10,2024/5/7,21.6,,mg/L,,Duplicate site Duplicate,Yes,Sunny,4,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/6/4 10:05,2024/6/4,4.3,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/7/2 10:05,2024/7/2,14.6,,mg/L,,Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/8/6 10:00,2024/8/6,50,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/9/3 10:15,2024/9/3,15.3,,mg/L,, ,No,Sunny,4,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/10/1 10:10,2024/10/1,5.4,,mg/L,, ,,,,,,,Ambient
EN4.9ER,,Total Suspended Solids,2024/11/4 10:20,2024/11/4,2.5,U,mg/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EN4.9ER,,Total Suspended Solids,2024/12/3 10:25,2024/12/3,2.5,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/1/2 09:30,2024/1/2,2.9,,mg/L,,TOC duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/2/6 09:20,2024/2/6,2.5,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/3/5 09:15,2024/3/5,12.6,,mg/L,,Duplicate site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/3/5 09:15,2024/3/5,9.8,,mg/L,,Duplicate site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/4/2 09:15,2024/4/2,7.5,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/5/7 09:05,2024/5/7,20,,mg/L,, ,Yes,Partly Cloudy,4,G,No,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/6/4 09:00,2024/6/4,2.5,U,mg/L,,TOC duplicate site,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/7/2 09:10,2024/7/2,4.3,,mg/L,,Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/8/6 09:00,2024/8/6,4.6,,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/9/3 09:20,2024/9/3,6.9,,mg/L,, ,No,Sunny,4,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/10/1 09:40,2024/10/1,6.2,,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/11/4 09:10,2024/11/4,2.5,U,mg/L,,TOC duplicate site,No,Overcast,2,G,Yes,SDWRF,Ambient
EN8.9ER,,Total Suspended Solids,2024/12/3 09:10,2024/12/3,2.5,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/1/9 10:25,2024/1/9,60.4,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/2/13 10:55,2024/2/13,219,,mg/L,, ,Yes,Sunny,4,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/3/12 10:15,2024/3/12,38.5,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/4/9 10:05,2024/4/9,11.6,,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/5/14 09:55,2024/5/14,5.1,,mg/L,,Rain,Yes,Overcast,3,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/6/11 10:45,2024/6/11,3.8,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/6/11 10:45,2024/6/11,3.7,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/7/9 09:40,2024/7/9,175,J2,mg/L,,Very Turbid Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/8/13 09:30,2024/8/13,178,,mg/L,, ,No,Overcast,4,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/9/10 10:25,2024/9/10,10,,mg/L,,Stream gage out of order,No,Sunny,2,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/10/8 10:15,2024/10/8,22.8,,mg/L,,"Staff gage out of water, water turbid",No,Sunny,3,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/11/5 09:50,2024/11/5,2.5,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
LC1.1LC,,Total Suspended Solids,2024/12/10 10:15,2024/12/10,20,,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/1/9 10:40,2024/1/9,13.6,,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/2/13 10:40,2024/2/13,19.7,,mg/L,, ,Yes,Sunny,4,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/3/12 10:30,2024/3/12,7.1,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/4/9 10:20,2024/4/9,3.8,,mg/L,,Light rain started,Yes,Overcast,3,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/7/9 10:00,2024/7/9,10.9,,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/7/9 10:00,2024/7/9,10,,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/8/13 09:45,2024/8/13,4.9,,mg/L,, ,No,Overcast,4,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/9/10 10:45,2024/9/10,3.7,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/10/8 10:40,2024/10/8,2.8,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/11/5 10:05,2024/11/5,2.5,,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
LC2.0RBC,,Total Suspended Solids,2024/12/10 10:30,2024/12/10,2.5,U,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/1/2 11:25,2024/1/2,3.4,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/2/6 11:10,2024/2/6,5.8,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/3/5 11:20,2024/3/5,37.2,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/4/2 11:15,2024/4/2,6.9,,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/5/7 11:10,2024/5/7,20.6,,mg/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/6/4 11:15,2024/6/4,18,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/7/2 11:00,2024/7/2,16.2,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/7/2 11:00,2024/7/2,18.2,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/8/6 10:45,2024/8/6,63.6,,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/9/3 11:10,2024/9/3,25,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/10/1 11:30,2024/10/1,2.5,U,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/11/4 11:20,2024/11/4,4.4,,mg/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
LL3.4LLC,,Total Suspended Solids,2024/12/3 11:10,2024/12/3,2.5,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Total Suspended Solids,2024/1/2 11:45,2024/1/2,2.5,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Total Suspended Solids,2024/2/6 11:30,2024/2/6,5,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Total Suspended Solids,2024/3/5 11:40,2024/3/5,16,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Total Suspended Solids,2024/4/2 11:35,2024/4/2,6.1,,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Total Suspended Solids,2024/5/7 11:30,2024/5/7,7.8,,mg/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Total Suspended Solids,2024/6/4 11:35,2024/6/4,6.4,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
